etID  | Classical Proto-Albanian | Middle Proto-Albanian I | Middle Proto-Albanian II | Late Proto-Albanian I | Late Proto-Albanian II | Late Proto-Albanian III | Proto-Tosk-SGheg {GOLD} | Proto-Tosk {GOLD} | Old North Tosk {GOLD} | Output {GOLD}
269    | #ɡˈyːrum# | *#ɡˈirʊ# | *#ɡˈiru# | *#ɡˈiru# | *#ɟˈiɾu# | *#ɟˈiːɾ# | *#ɟˈiːɾ# {GOLD: >*} | *#ɟˈiːɾ# {GOLD: >*} | *#ɟˈiɾ# {GOLD: #ɟˈiɾ#} | *#ɟˈiɾ# {GOLD: #ɟˈiɾ#}
270    | #hˌɑstˈiːliɑ# | *#hˌɑstˈiljɑ# | *#hˌɑstˈiʎɑ# | *#stˈiʎa# | *#ʃtˈiʎa# | *#ʃtˈiːʎə# | *#ʃtˈiːʎə# {GOLD: >*} | *#ʃtˈiːʎə# {GOLD: >*} | *#ʃtˈijə# {GOLD: >*} | *#ʃtˈijə# {GOLD: #ʃtˈijə#}
271    | #hˌiːbernˈiːnum# | *#hˌibɛrnˈinʊ# | *#hˌiβɛrnˈinu# | *#wɪrnˈinu# | *#wɪɾnˈĩnu# | *#wərːˈĩː# | *#wərˈĩː# {GOLD: #vərˈĩː#} | *#vərˈĩː# {GOLD: >*} | *#vərˈi# {GOLD: >*} | *#vərˈi# {GOLD: #vərˈi#}
272    | #hˌiːbˌernˈiːdiɑ# | *#hˌibˌɛrnˈidjɑ# | *#hˌivˌɛrnˈid͡ʒjɑ# | *#vˌɛrnˈid͡ʒa# | *#vɪɾnˈiza# | *#vərːˈiːzə# | *#vərˈiːzə# {GOLD: #vərˈizə#} | *#vərˈiːzə# {GOLD: >*} | *#vərˈizə# {GOLD: >*} | *#vərˈizə# {GOLD: #vərˈizə#}
273    | #hˌinnˈikulɑ# | *#hˈɪnːɪkʊlɑ# | *#hˈenːekulɑ# | *#hˈinːɪkula# | *#hˈĩnːɪkula# | *#hˈĩnːɡulˠ# | *#hˈĩŋɡl̩# {GOLD: >*} | *#hˈĩŋɡl̩# {GOLD: >*} | *#hˈiŋɡl̩# {GOLD: >*} | *#hˈiŋɡəl# {GOLD: #hˈiŋɡəl#}
274    | #hˌinnikulˈɑːnioː# | *#hˌɪnːɪkʊlˈɒːnjo# | *#hˌenːekulˈoɲo# | *#nːɪkulˈoɲo# | *#nːɪkulˈɔ̃ɲɔ# | *#nːɡəlˠˈɔ̃ɲ# | *#ŋɡəlˠˈɔ̃ɲ# {GOLD: >*} | *#ŋɡəlˠˈɔ̃ɲ# {GOLD: >*} | *#ŋɡəlˠˈɔɲ# {GOLD: >*} | *#ŋɡəlˠˈɔj# {GOLD: #hiŋɡəlˠˈɔj#}
275    | #hˌernidzˈɑːnioː# | *#hˌɛrnɪdzˈɒːnjo# | *#hˌɛrnedzˈoɲo# | *#ərndzˈoɲo# | *#əɾndzˈɔ̃ɲɔ# | *#əɾənd͡zˈɔ̃ɲ# | *#əɾənd͡zˈɔ̃ɲ# {GOLD: >*} | *#əɾənd͡zˈɔ̃ɲ# {GOLD: >*} | *#ɾənd͡zˈɔɲ# {GOLD: >*} | *#ɾənd͡zˈɔj# {GOLD: #ɾənd͡zˈɔj#}
276    | #honˈoːrem# | *#hɔnˈoːrɛ# | *#onˈørɛ# | *#oːnˈørɪ# | *#ɔ̃ːɾ̃ˈœɾɪ# | *#ɔ̃ːɾ̃ˈye̯ɾ# | *#ɔ̃ːɾ̃ˈye̯ɾ# {GOLD: >*} | *#ɔ̃ːɾ̃ˈye̯ɾ# {GOLD: >*} | *#ɔɾˈye̯ɾ# {GOLD: #ndˈɛɾ#} | *#ɔɾˈye̯ɾ# {GOLD: #ndˈɛɾ#}
277    | #hˈoːrɑm# | *#hˈoːrɑ# | *#hˈørɑ# | *#hˈøra# | *#hˈœɾa# | *#hˈɛːɾə# | *#hˈɛːɾə# {GOLD: #hˈɛɾə#} | *#hˈɛːɾə# {GOLD: >*} | *#hˈɛɾə# {GOLD: >*} | *#hˈɛɾə# {GOLD: #hˈɛɾə#}
278    | #hˌorrˈeːnioː# | *#hˌʊrrˈɶːnjo# | *#hˌurrˈeɲo# | *#ˌuːrrˈeɲo# | *#ˌuɾɾˈẽɲɔ# | *#ˌurːˈɛ̃ɲ# | *#ˌurˈɛ̃ɲ# {GOLD: >*} | *#ˌurˈɛ̃ɲ# {GOLD: >*} | *#ˌurˈɛɲ# {GOLD: >*} | *#urˈɛj# {GOLD: #urˈɛj#}
279    | #iˈɑːnuum# | *#ɟˈɒːnwʊ# | *#ɟˈonwu# | *#ɟˈonu# | *#ɟˈɔ̃ɾ̃u# | *#ɟˈũo̯# | *#ɟˈũo̯# {GOLD: #ɟˈuo̯#} | *#ɟˈũa̯# {GOLD: >*} | *#ɟˈua̯# {GOLD: >*} | *#ɟˈua̯# {GOLD: #ɟˈua̯#}
280    | #iˌɑːnuˈɑːrium# | *#ɟˌɑːnwˈɒːrʊ# | *#ɟˌɑnwˈoru# | *#ɟˌanˈoru# | *#ɟə̃ɾ̃ˈɔɾu# | *#ɟə̃ɾ̃ˈuo̯ɾ# | *#ɟə̃ɾ̃ˈuo̯ɾ# {GOLD: >*} | *#ɟə̃ɾ̃ˈua̯ɾ# {GOLD: >*} | *#ɟəɾˈua̯ɾ# {GOLD: >*} | *#ɟəɾˈua̯ɾ# {GOLD: #janˈaɾ#}
281    | #iˌeiuːnˈɑːnioː# | *#ɟˌɛjuːnˈɒːnjo# | *#ɟˌɛjynˈoɲo# | *#ɟˌiynˈoɲo# | *#ɟjỹnˈɔ̃ɲɔ# | *#ɟjỹnˈɔ̃ɲ# | *#ɟỹnˈɔ̃ɲ# {GOLD: #ɟˌỹɾ̃ˈɔ̃ɲ#} | *#ɟỹnˈɔ̃ɲ# {GOLD: >*} | *#ɟynˈɔɲ# {GOLD: >*} | *#ɟynˈɔj# {GOLD: #ɟəɾˈɔj#}
282    | ... | ... | ... | *#kˈɔna# | *#kˈɔ̃ɾ̃a# | *#kˈɔ̃ɾ̃ə# | *#kˈɔ̃ɾ̃ə# {GOLD: >*} | *#kˈɔ̃ɾ̃ə# {GOLD: >*} | *#kˈɔɾə# {GOLD: >*} | *#kˈɔɾə# {GOLD: #kˈɔɾə#}
283    | #ˈiːliɑ# | *#ˈiljɑ# | *#ˈiʎɑ# | *#ˈiʎa# | *#ˈiʎa# | *#ˈiːʎə# | *#ˈiːʎə# {GOLD: >*} | *#ˈiːʎə# {GOLD: >*} | *#ˈijə# {GOLD: >*} | *#ˈijə# {GOLD: #ˈijə#}
284    | #ˈiːlikem# | *#ˈilɪkɛ# | *#ˈilekɛ# | *#ˈilɪkɪ# | *#ˈilɪcɪ# | *#ˈiːlc# | *#ˈiːlc# {GOLD: >*} | *#ˈiːlc# {GOLD: >*} | *#ˈilc# {GOLD: >*} | *#ˈilc# {GOLD: #ˈilc#}
285    | #ˌiːlikˈeːtum# | *#ˌilɪkˈeːtʊ# | *#ˌilekˈetu# | *#lɪkˈetu# | *#lɪcˈetu# | *#ləcˈɛt# | *#ləcˈɛt# {GOLD: >*} | *#ləcˈɛt# {GOLD: >*} | *#ləcˈɛt# {GOLD: >*} | *#ləcˈɛt# {GOLD: #ilcˈɛt#}
286    | #ˌimpɑrˈɑːnioː# | *#ˌɪmpɑrˈɒːnjo# | *#ˌempɑrˈoɲo# | *#əmparˈoɲo# | *#ə̃mpəɾˈɔ̃ɲɔ# | *#ə̃mbəɾˈɔ̃ɲ# | *#ə̃mbəɾˈɔ̃ɲ# {GOLD: >*} | *#ə̃mbəɾˈɔ̃ɲ# {GOLD: >*} | *#mbɾˈɔɲ# {GOLD: >*} | *#mbɾˈɔj# {GOLD: #mbɾˈɔj#}
287    | #ˌimpˈedikɑm# | *#ˌɪmpˈɛdɪkɑ# | *#ˌempˈɛdekɑ# | *#əmpˈɛðɪka# | *#ə̃mpˈɛːðɪka# | *#ə̃mbjˈɛːkə# | *#ə̃mbjˈɛːkə# {GOLD: >*} | *#ə̃mbjˈɛːkə# {GOLD: #pˈɛːŋɡə#} | *#mbjˈɛkə# {GOLD: >*} | *#mbjˈɛkə# {GOLD: #pˈɛŋɡə#}
288    | #ˌimpˌerɑːtˈissɑm# | *#ˌɪmpˌɛrɑːtˈɪssɑ# | *#ˌempˌɛrɑtˈessɑ# | *#əmpˌɛratˈessa# | *#ə̃mpɪɾətˈeʃa# | *#ə̃mbəɾtˈɛːʃə# | *#ə̃mbɾ̩tˈɛːʃə# {GOLD: >*} | *#ə̃mbɾ̩tˈɛːʃə# {GOLD: >*} | *#mɾ̩tˈɛʃə# {GOLD: >*} | *#məɾtˈɛʃə# {GOLD: #pɛɾəndˈɛʃə#}
289    | #ˌimpˌerˌɑːtˈoːrem# | *#ˌɪmpˌɛrˌɑːtˈoːrɛ# | *#ˌempˌɛrˌɑtˈorɛ# | *#əmpˌɛrˌatˈorɪ# | *#ə̃mpɪɾˌætˈɔɾɪ# | *#ə̃mbəɾˌætˈuo̯ɾ# | *#ə̃mbəɾˌɛtˈuo̯ɾ# {GOLD: >*} | *#ə̃mbəɾˌɛtˈua̯ɾ# {GOLD: >*} | *#mbɾˌɛtˈua̯ɾ# {GOLD: >*} | *#mbɾɛtˈua̯ɾ# {GOLD: #pɛɾəndˈua̯ɾ#}
290    | #ˌimperˌɑːtoːrˈissɑm# | *#ˌɪmpɛrˌɑːtorˈɪssɑ# | *#ˌempɛrˌɑtorˈessɑ# | *#əmpɪrˌatorˈessa# | *#ə̃mpɪɾˌætəɾˈeʃa# | *#ə̃mbəɾˌætəɾˈɛːʃə# | *#ə̃mbəɾˌɛtəɾˈɛːʃə# {GOLD: >*} | *#ə̃mbəɾˌɛtəɾˈɛːʃə# {GOLD: >*} | *#mbɾˌɛtɾˈɛʃə# {GOLD: >*} | *#mbɾɛtɾˈɛʃə# {GOLD: #mbɾɛtəɾˈɛʃə#}
291    | #ˌimperˈɑːtum# | *#ˌɪmpɛrˈɑːtʊ# | *#ˌempɛrˈɑjtu# | *#əmpɪrˈeːtu# | *#ə̃mpɪɾˈeːtu# | *#ə̃mbəɾˈɛːt# | *#ə̃mbəɾˈɛːt# {GOLD: #m̩pəɾˈɛt#} | *#ə̃mbəɾˈɛːt# {GOLD: >*} | *#mbɾˈɛt# {GOLD: >*} | *#mbɾˈɛt# {GOLD: #mbɾˈɛt#}
292    | #ˌimperˈɑːtor# | *#ˌɪmpɛrˈɑːtɔr# | *#ˌempɛrˈɑjtor# | *#əmpɪrˈeːtor# | *#ə̃mpɪɾˈeːtɔɾ# | *#ə̃mbəɾˈɛːtɔɾ# | *#ə̃mbəɾˈɛːtɾ̩# {GOLD: >*} | *#ə̃mbəɾˈɛːtɾ̩# {GOLD: >*} | *#mbɾˈɛtɾ̩# {GOLD: >*} | *#mbɾˈɛtəɾ# {GOLD: #mbɾˈɛtəɾ#}
293    | #ˌimplˌɑntˈɑːnioː# | *#ˌɪmplˌɑntˈɒːnjo# | *#ˌemplˌɑntˈoɲo# | *#əmpləntˈoɲo# | *#ə̃mplə̃ntˈɔ̃ɲɔ# | *#ə̃mblə̃ndˈɔ̃ɲ# | *#ə̃mblə̃ndˈɔ̃ɲ# {GOLD: >*} | *#ə̃mblə̃ndˈɔ̃ɲ# {GOLD: >*} | *#mbləndˈɔɲ# {GOLD: >*} | *#mbləndˈɔj# {GOLD: #mbəltˈɔj#}
294    | #ˌimplˈeːnioː# | *#ˌɪmplˈɶːnjo# | *#ˌemplˈeɲo# | *#əmplˈeɲo# | *#ə̃mplˈẽɲɔ# | *#ə̃mblˈɛ̃ɲ# | *#ə̃mblˈɛ̃ɲ# {GOLD: >*} | *#ə̃mblˈɛ̃ɲ# {GOLD: >*} | *#mblˈɛɲ# {GOLD: >*} | *#mblˈɛj# {GOLD: #mblˈɔj#}
295    | #ˌimmˈuːne# | *#ˌɪmmˈuːnɛ# | *#ˌemmˈynɛ# | *#əmmˈunɪ# | *#ə̃mmˈũnɪ# | *#ə̃mːˈũː# | *#ə̃mːˈũː# {GOLD: #mˈũː#} | *#ə̃mˈũː# {GOLD: >*} | *#mˈu# {GOLD: >*} | *#mˈu# {GOLD: #mˈu#}
296    | #ˌinˈɑltɑ# | *#ˌɪnˈɑltɑ# | *#ˌenˈɑltɑ# | *#nˈalta# | *#nˈalta# | *#nˈaːltə# | *#nˈaːltə# {GOLD: #nˈaltə#} | *#nˈaːltə# {GOLD: >*} | *#nˈaltə# {GOLD: #nˈaltə#} | *#nˈaltə# {GOLD: #nˈaltə#}
297    | #ˌinˌɑltiˈɑːnioː# | *#ˌɪnˌɑltjˈɒːnjo# | *#ˌenˌɑlt͡ʃjˈoɲo# | *#nˌalt͡ʃˈoɲo# | *#nˌalsˈɔ̃ɲɔ# | *#nˌalsˈɔ̃ɲ# | *#nˌalsˈɔ̃ɲ# {GOLD: >*} | *#nˌalt͡sˈɔ̃ɲ# {GOLD: >*} | *#nˌalt͡sˈɔɲ# {GOLD: #nalt͡sˈɔɲ#} | *#nalt͡sˈɔj# {GOLD: #nalt͡sˈɔj#}
298    | #ˌinˈɑltum# | *#ˌɪnˈɑltʊ# | *#ˌenˈɑltu# | *#nˈaltu# | *#nˈaltu# | *#nˈaːlt# | *#nˈaːlt# {GOLD: #nˈalt#} | *#nˈaːlt# {GOLD: >*} | *#nˈalt# {GOLD: >*} | *#nˈalt# {GOLD: #nˈalt#}
299    | #ˌinˌɑwritˈɑːnioː# | *#ˌɪnˌɑwrɪtˈɒːnjo# | *#ˌenˌɑwrtˈoɲo# | *#nˌaːrtˈoɲo# | *#nˌaːɾtˈɔ̃ɲɔ# | *#nˌaːɾtˈɔ̃ɲ# | *#nˌaːɾtˈɔ̃ɲ# {GOLD: >*} | *#nˌaːɾtˈɔ̃ɲ# {GOLD: >*} | *#nˌaɾtˈɔɲ# {GOLD: >*} | *#naɾtˈɔj# {GOLD: #naɾtˈɔj#}
300    | #inbˌoreˈɑːnum# | *#ɪnbˌʊrjˈɑːnʊ# | *#enbˌurjˈɑnu# | *#ənbˌurːˈanu# | *#ə̃nbˌurːˈãɾ̃u# | *#ə̃nbˌurːˈã# | *#ə̃mbˌurˈã# {GOLD: #murˈɑ̃ː#} | *#ə̃mbˌurˈə̃# {GOLD: >*} | *#mˈurə# {GOLD: >*} | *#mˈurə# {GOLD: #mˈurə#}
301    | #ˌindˌeːspikˈɑːnioː# | *#ˌɪndˌeːspɪkˈɒːnjo# | *#ˌendˌespekˈoɲo# | *#əndˌespkˈoɲo# | *#ə̃ndɪʃpkˈɔ̃ɲɔ# | *#ə̃ndəʃpkˈɔ̃ɲ# | *#ə̃ndəʃkˈɔ̃ɲ# {GOLD: #n̩diʃkˈɔ̃ɲ#} | *#ə̃ndəʃkˈɔ̃ɲ# {GOLD: >*} | *#ndəʃkˈɔɲ# {GOLD: >*} | *#ndəʃkˈɔj# {GOLD: #ndəʃkˈɔj#}
302    | #ˌindˌiːkˈɑːnioː# | *#ˌɪndˌikˈɒːnjo# | *#ˌendˌikˈoɲo# | *#əndˌikˈoɲo# | *#ə̃ndɪkˈɔ̃ɲɔ# | *#ə̃ndəkˈɔ̃ɲ# | *#ə̃ndəkˈɔ̃ɲ# {GOLD: >*} | *#ə̃ndəkˈɔ̃ɲ# {GOLD: >*} | *#ndəkˈɔɲ# {GOLD: >*} | *#ndəkˈɔj# {GOLD: #ndikˈɔj#}
303    | #ˌindˌikˈonioː# | *#ˌɪndˌɪkˈɔnjo# | *#ˌendˌikˈoɲo# | *#əndˌikˈoɲo# | *#ə̃ndɪkˈɔ̃ɲɔ# | *#ə̃ndəkˈɔ̃ɲ# | *#ə̃ndəkˈɔ̃ɲ# {GOLD: >*} | *#ə̃ndəkˈɔ̃ɲ# {GOLD: >*} | *#ndəkˈɔɲ# {GOLD: >*} | *#ndəkˈɔj# {GOLD: #dəkˈɔj#}
304    | #ˌindˌiktˈɑːnioː# | *#ˌɪndˌɪktˈɒːnjo# | *#ˌendˌektˈoɲo# | *#əndˌektˈoɲo# | *#ə̃ndɪktˈɔ̃ɲɔ# | *#ə̃ndəftˈɔ̃ɲ# | *#ə̃ndəftˈɔ̃ɲ# {GOLD: >*} | *#ə̃ndəftˈɔ̃ɲ# {GOLD: >*} | *#ndəftˈɔɲ# {GOLD: >*} | *#ndəftˈɔj# {GOLD: #dəftˈɔj#}
305    | #ˌindˌireːktˈɑːnioː# | *#ˌɪndˌɪreːktˈɒːnjo# | *#ˌendˌereçtˈoɲo# | *#əndˌeritˈoɲo# | *#ə̃ndɪɾɪtˈɔ̃ɲɔ# | *#ə̃ndəɾtˈɔ̃ɲ# | *#ə̃ndɾ̩tˈɔ̃ɲ# {GOLD: >*} | *#ə̃ndɾ̩tˈɔ̃ɲ# {GOLD: >*} | *#ndɾ̩tˈɔɲ# {GOLD: >*} | *#ndəɾtˈɔj# {GOLD: #ndəɾtˈɔj#}
306    | #ˌindˌirˈeːktioː# | *#ˌɪndˌɪrˈeːktjo# | *#ˌendˌerˈeçt͡ʃjo# | *#əndˌerˈejt͡ʃo# | *#ə̃ndɪɾˈecɔ# | *#ə̃ndəɾˈɛc# | *#ə̃ndəɾˈɛc# {GOLD: #n̩dəɾˈɛc#} | *#ə̃ndəɾˈɛc# {GOLD: >*} | *#ndɾˈɛc# {GOLD: >*} | *#ndɾˈɛc# {GOLD: #ndɾˈɛc#}
307    | ... | ... | *#ˌendˌuʎˈeɲø# | *#əndˌuʎˈeɲʏ# | *#ə̃ndˌuʎˈẽɲʏ# | *#ə̃ndˌuʎˈɛ̃ɲ# | *#ə̃ndˌuʎˈɛ̃ɲ# {GOLD: #n̩dəʎˈɛ̃ɲ#} | *#ə̃ndˌuʎˈɛ̃ɲ# {GOLD: >*} | *#ndˌujˈɛɲ# {GOLD: #ndəʎˈɛɲ#} | *#ndujˈɛj# {GOLD: #ndjˈɛj#}
308    | #ˌinfˌɑskiˈɑːnioː# | *#ˌɪnfˌɑskjˈɒːnjo# | *#ˌefˌɑskjˈoɲo# | *#fˌascˈoɲo# | *#fˌaʃcˈɔ̃ɲɔ# | *#fɐʃcˈɔ̃ɲ# | *#fəʃcˈɔ̃ɲ# {GOLD: >*} | *#fəʃcˈɔ̃ɲ# {GOLD: >*} | *#fəʃcˈɔɲ# {GOLD: >*} | *#fəʃcˈɔj# {GOLD: #faʃcˈɔj#}
309    | #ˌiːnfˈernum# | *#ˌinfˈɛrnʊ# | *#ˌifˈɛrnu# | *#fˈɛrnu# | *#fˈɛɾnu# | *#fˈɛːrː# | *#fˈɛːr# {GOLD: >*} | *#fˈɛːr# {GOLD: >*} | *#fˈɛr# {GOLD: >*} | *#fˈɛr# {GOLD: #fˈɛr#}
310    | #ˌinɡɑnniˈeːnioː# | *#ˌɪnɡɑnːjˈɶːnjo# | *#ˌenɡɑɲˈeɲo# | *#ənɡaɲˈeɲo# | *#ə̃nɡə̃ɲˈẽɲɔ# | *#ə̃nɡə̃ɲˈɛ̃ɲ# | *#ə̃ŋɡə̃ɲˈɛ̃ɲ# {GOLD: >*} | *#ə̃ŋɡə̃ɲˈɛ̃ɲ# {GOLD: >*} | *#ŋɡəɲˈɛɲ# {GOLD: >*} | *#ŋɡəɲˈɛj# {GOLD: #ŋɡəɲˈɛj#}
311    | #ˌinɡrˈɑːtɑm# | *#ˌɪnɡrˈɑːtɑ# | *#ˌenɡrˈɑtɑ# | *#ənɡrˈata# | *#ə̃nɡɾˈata# | *#ə̃nɡɾˈatə# | *#ə̃ŋɡɾˈatə# {GOLD: >*} | *#ə̃ŋɡɾˈatə# {GOLD: >*} | *#ŋɡɾˈatə# {GOLD: >*} | *#ŋɡɾˈatə# {GOLD: #ŋɡɾˈatə#}
312    | #ˌinimˈiːkum# | *#ˌɪnɪmˈikʊ# | *#ˌenemˈiku# | *#ˌɑ̃ːɾ̃ɪmˈiku# | *#ˌɑ̃ːɾ̃ɪ̃mˈiku# | *#ˌɑ̃ːɾ̃ə̃mˈik# | *#ˌãːɾ̃ə̃mˈik# {GOLD: #ˌãɾ̃əmˈik#} | *#ˌãːɾ̃mˈik# {GOLD: >*} | *#ˌaɾmˈik# {GOLD: >*} | *#aɾmˈik# {GOLD: #aɾmˈik#}
313    | #ˌinkˌɑbɑllikˈɑːnioː# | *#ˌɪnkˌɑbɑllɪkˈɒːnjo# | *#ˌenkˌɑβɑlːekˈoɲo# | *#ənkˌawalːɪkˈoɲo# | *#ə̃nkəˌaːlːɪkˈɔ̃ɲɔ# | *#ə̃nɡˌalːəkˈɔ̃ɲ# | *#ə̃ŋɡˌalːəkˈɔ̃ɲ# {GOLD: #n̩kalːəkˈɔ̃ɲ#} | *#ə̃ŋɡˌalːkˈɔ̃ɲ# {GOLD: >*} | *#ŋɡˌalkˈɔɲ# {GOLD: #əŋɡalkˈɔɲ#} | *#ŋɡalkˈɔj# {GOLD: #ŋɡalkˈɔj#}
314    | #ˌinkˌɑrrikˈɑːnioː# | *#ˌɪnkˌɑrrɪkˈɒːnjo# | *#ˌenkˌɑrrkˈoɲo# | *#ənkˌarkˈoɲo# | *#ə̃nkˌaɾkˈɔ̃ɲɔ# | *#ə̃nɡˌaɾkˈɔ̃ɲ# | *#ə̃ŋɡˌaɾkˈɔ̃ɲ# {GOLD: #n̩karːəkˈɔ̃ɲ#} | *#ə̃ŋɡˌaɾkˈɔ̃ɲ# {GOLD: >*} | *#ŋɡˌaɾkˈɔɲ# {GOLD: >*} | *#ŋɡaɾkˈɔj# {GOLD: #ŋɡaɾkˈɔj#}
315    | #ˌinkˌɑwsinˈɑːnioː# | *#ˌɪnkˌɑwsɪnˈɒːnjo# | *#ˌenkˌɑwsenˈojɲo# | *#ənkˌaːsɪɾ̃ˈojɲo# | *#ə̃nkˌaːʃɪ̃ɾ̃ˈɔj̃ɲɔ# | *#ə̃nɡˌaːʃə̃ɾ̃ˈɛ̃ɲ# | *#ə̃ŋɡˌaːʃə̃ɾ̃ˈɛ̃ɲ# {GOLD: >*} | *#ə̃ŋɡˌaːʃə̃ɾ̃ˈɛ̃ɲ# {GOLD: >*} | *#ŋɡˌaʃəɾˈɛɲ# {GOLD: >*} | *#ŋɡaʃəɾˈɛj# {GOLD: #ŋɡaʃəɾˈɛj#}
316    | #ˌinkonɡˌyːrˈɑːnioː# | *#ˌɪnkʊnɡˌirˈɒːnjo# | *#ˌenkuɲˌirˈoɲo# | *#ənkuɲˌirˈoɲo# | *#ə̃nkɲɪɾˈɔ̃ɲɔ# | *#ə̃nɡɲəɾˈɔ̃ɲ# | *#ə̃ɲɟəɾˈɔ̃ɲ# {GOLD: >*} | *#ə̃ɲɟəɾˈɔ̃ɲ# {GOLD: >*} | *#ɲɟəɾˈɔɲ# {GOLD: >*} | *#ɲɟəɾˈɔj# {GOLD: #ɲɟəɾˈɔj#}
317    | #ˌinkˌonsoːlˈɑːnioː# | *#ˌɪnkˌʊnsolˈɒːnjo# | *#ˌenkˌusolˈoɲo# | *#ənkˌusolˈoɲo# | *#ə̃nkˌuːʃəlˈɔ̃ɲɔ# | *#ə̃nɡˌuːʃəlˠˈɔ̃ɲ# | *#ə̃ŋɡˌuːʃəlˠˈɔ̃ɲ# {GOLD: >*} | *#ə̃ŋɡˌuːʃəlˠˈɔ̃ɲ# {GOLD: >*} | *#ŋɡˌuʃəlˠˈɔɲ# {GOLD: #əŋɡuʃəlˠˈɔɲ#} | *#ŋɡuʃəlˠˈɔj# {GOLD: #ŋɡuʃulˠˈɔj#}
318    | #ˌinkʰˈordoː# | *#ˌɪnkʰˈɔrdo# | *#ˌenkˈordo# | *#ənkˈorðo# | *#ə̃nkˈɔɾðɔ# | *#ə̃nɡˈɔːɾð# | *#ə̃ŋɡˈɔːɾð# {GOLD: #n̩kˈɔɾð#} | *#ə̃ŋɡˈɔːɾð# {GOLD: >*} | *#ŋɡˈɔɾð# {GOLD: >*} | *#ŋɡˈɔɾð# {GOLD: #ŋɡˈɔɾð#}
319    | #ˌinkˈudem# | *#ˌɪnkˈʊdɛ# | *#ˌenkˈudɛ# | *#ənkˈuðɪ# | *#ə̃nkˈuðɪ# | *#ə̃nɡˈuð# | *#ə̃ŋɡˈuð# {GOLD: >*} | *#ə̃ŋɡˈuð# {GOLD: >*} | *#ŋɡˈuð# {GOLD: >*} | *#ŋɡˈuð# {GOLD: #kˈuð#}
320    | #ˌinkˈudinem# | *#ˌɪnkˈʊdɪnɛ# | *#ˌenkˈudenɛ# | *#ənkˈuðɑ̃ɾ̃ɪ# | *#ə̃nkˈuðɐɾ̃ɪ# | *#ə̃nɡˈuðɐɾ̃# | *#ə̃ŋɡˈuðəɾ̃# {GOLD: >*} | *#ə̃ŋɡˈuðəɾ̃# {GOLD: >*} | *#ŋɡˈuðəɾ# {GOLD: >*} | *#ŋɡˈuðəɾ# {GOLD: #kˈuðəɾ#}
321    | #ˌinkˌuneˈɑːnioː# | *#ˌɪnkˌʊnjˈɒːnjo# | *#ˌenkˌuɲˈoɲo# | *#ənkˌuɲˈoɲo# | *#ə̃nkˌũːɲˈɔ̃ɲɔ# | *#ə̃nɡˌũːɲˈɔ̃ɲ# | *#ə̃ŋɡˌũːɲˈɔ̃ɲ# {GOLD: >*} | *#ə̃ŋɡˌũːɲˈɔ̃ɲ# {GOLD: >*} | *#ŋɡˌuɲˈɔɲ# {GOLD: >*} | *#ŋɡuɲˈɔj# {GOLD: #ŋɡujˈɔj#}
322    | #ˌinnˈokuum# | *#ˌɪnːˈɔkwʊ# | *#ˌenːˈokwu# | *#nːˈoku# | *#nːˈɔku# | *#nːˈɔk# | *#nːˈɔk# {GOLD: >*} | *#nˈɔk# {GOLD: >*} | *#nˈɔk# {GOLD: >*} | *#nˈɔk# {GOLD: #nˈɔk#}
323    | #ˌinˈoffulɑm# | *#ˌɪnˈɔffʊlɑ# | *#ˌenˈoffulɑ# | *#nˈoffula# | *#nˈɔfula# | *#nˈɔːflˠə# | *#nˈɔːfulˠ# {GOLD: >*} | *#nˈɔːfulˠ# {GOLD: >*} | *#nˈɔfulˠ# {GOLD: >*} | *#nˈɔfulˠ# {GOLD: #nˈɔfulˠ#}
324    | ... | ... | *#inpˌekkˈɑtu# | *#ənpˌekkˈatu# | *#ə̃npɪkˈatu# | *#ə̃npəkˈat# | *#ə̃mbəkˈat# {GOLD: #m̩pəkˈat#} | *#ə̃mbəkˈat# {GOLD: >*} | *#məkˈat# {GOLD: >*} | *#məkˈat# {GOLD: #məkˈat#}
325    | #inpˌensˈɑːnioː# | *#ɪnpˌɛnsˈɒːnjo# | *#enpˌɛsˈoɲo# | *#ənpɪsˈoɲo# | *#ə̃npɪʃˈɔ̃ɲɔ# | *#ə̃npəʃˈɔ̃ɲ# | *#ə̃mbəʃˈɔ̃ɲ# {GOLD: #m̩pəʃˈɔ̃ɲ#} | *#ə̃mbəʃˈɔ̃ɲ# {GOLD: #mbəʃˈɔ̃ɲ#} | *#məʃˈɔɲ# {GOLD: >*} | *#məʃˈɔj# {GOLD: #məʃˈɔj#}
326    | #ˌinsˈiɡniɑm# | *#ˌɪnsˈɪŋnjɑ# | *#ˌesˈeŋɲɑ# | *#sˈeŋɲa# | *#ʃˈẽŋɲa# | *#ʃˈɛ̃ɲːə# | *#ʃˈɛ̃ɲːə# {GOLD: >*} | *#ʃˈɛ̃ɲə# {GOLD: >*} | *#ʃˈɛɲə# {GOLD: >*} | *#ʃˈɛɲə# {GOLD: #ʃˈɛɲə#}
327    | #ˈiːnsulɑm# | *#ˈinsʊlɑ# | *#ˈisulɑ# | *#ˈisula# | *#ˈiʃula# | *#ˈiːʃulˠ# | *#ˈiːʃulˠ# {GOLD: >*} | *#ˈiːʃulˠ# {GOLD: >*} | *#ˈiʃulˠ# {GOLD: >*} | *#ˈiʃulˠ# {GOLD: #ˈiʃulˠ#}
