etID  | Antique Proto-Albanian | Middle Proto-Albanian | Late Proto-Albanian |  Proto-Tosk |  Old Northern Tosk Albanian | Output {GOLD}
669    | #mˌedˈullɑ# | #mˌedˈulɑ# | #mˈuːlə# | #mˈuːlə# | #mˈulə# | #mˈulə# {GOLD: #myjə#}
670    | #mˌelˈettɑm# | #mˌeʎˈettəm# | #məʎjˈɛtt# | #mbəʎjˈɛtt# | #mbəjjˈɛtt# | #mbəjjˈɛtt# {GOLD: #blˈɛtə#}
671    | #mˌensˈoːrɑ# | #mˌeːsˈoːrɑ# | #məʃˈɔːrə# | #mbəʃˈɔːɾə# | #mbəʃˈɔɾə# | #mbəʃˈɔɾə# {GOLD: #məʃˈɛɾə#}
672    | #mˈentɑ# | #mˈentɑ# | #mjˈɛːndə# | #mjˈɛ̃ːndə# | #mjˈɛndə# | #mjˈɛndə# {GOLD: #mˈɛndə#}
673    | #mˈentem# | #mˈentəm# | #mjˈɛːnd# | #mjˈɛ̃ːnd# | #mjˈɛnd# | #mjˈɛnd# {GOLD: #mˈɛnd#}
674    | #mˌeriːdiˈɑːnioː# | #mˌeriːdjˈɑːɲoː# | #mər?ˈaːɲ# | #mbəɾ?ˈəːɲ# | #mbəɾ?ˈəɲ# | #mbəɾ?ˈəɲ# {GOLD: #məɾzˈɛj#}
675    | #mˌerˈiːdiem# | #mˌerˈiːdjəm# | #mərˈi?# | #mbəɾˈi?# | #mbəɾˈi?# | #mbəɾˈi?# {GOLD: #məɾˈiz#}
676    | #mˌerɡˈonioː# | #mˌerɡˈoɲoː# | #mərɡˈɔːɲ# | #mbəɾɡˈɔ̃ːɲ# | #mbəɾɡˈɔɲ# | #mbəɾɡˈɔɲ# {GOLD: #məɾɡˈɔj#}
677    | #mˌerkˈɑːrium# | #mˌerkˈɑːrjəm# | #mərcˈɛːrj# | #mbəɾcˈɛːɾj# | #mbəɾcˈɛɾj# | #mbəɾcˈɛɾj# {GOLD: #mɛɾcˈɛɾ#}
678    | #mˌerkˈurɑ# | #mˌerkˈurɑ# | #mərkˈuːrə# | #mbəɾkˈuːɾə# | #mbəɾkˈuɾə# | #mbəɾkˈuɾə# {GOLD: #məɾkˈuɾə#}
679    | #mˌerulˈɑːneɑ# | #mˌerulːˈɑːɲɑ# | #mərəlːˈaːɲə# | #mbəɾəlˠˈəːɲə# | #mbəɾəlˠˈəɲə# | #mbəɾəlˠˈəɲə# {GOLD: #məlˠˈɛɲə#}
680    | #mˈetulɑ# | #mˈetəlːɑ# | #mjˈɛtlːə# | #mjˈɛtlˠə# | #mjˈɛtlˠə# | #mjˈɛtlˠə# {GOLD: #nˈɛtulˠ#}
681    | #mˌiɡrˈɑːnioː# | #mˌiɡrˈɑːɲoː# | #mɡrˈaːɲ# | #mɡɾˈəːɲ# | #mɡɾˈəɲ# | #mɡɾˈəɲ# {GOLD: #məɾɡˈɔj#}
682    | #mˈiːliɑm# | #mˈiːʎəm# | #mˈiːʎ# | #mˈiːʎ# | #mˈij# | #mˈij# {GOLD: #mijə#}
683    | #mˈilium# | #mˈiʎəm# | #mˈiːʎ# | #mˈiːʎ# | #mˈij# | #mˈij# {GOLD: #mˈɛl#}
684    | #mˌinistrˈɑːnioː# | #mˌinistrˈɑːɲoː# | #mənəʃtrˈaːɲ# | #mbə̃ɾəʃtɾˈəːɲ# | #mbəɾəʃtɾˈəɲ# | #mbəɾət͡ʃtɾˈəɲ# {GOLD: #maɾʃtɾˈɔj#}
685    | #mˌiːrˈɑːkulum# | #mˌiːrˈɑːkəlːəm# | #mərˈaklː# | #mbəɾˈaklˠ# | #mbəɾˈaklˠ# | #mbəɾˈaklˠ# {GOLD: #mɾˈɛkulˠ#}
686    | #mˌiːrˈɑːnioː# | #mˌiːrˈɑːɲoː# | #mərˈaːɲ# | #mbəɾˈəːɲ# | #mbəɾˈəɲ# | #mbəɾˈəɲ# {GOLD: #məɾˈɛj#}
687    | #mˈissɑ# | #mˈissɑ# | #mˈɛːʃʃə# | #mˈɛːʃʃə# | #mˈɛʃʃə# | #mˈɛt͡ʃʃə# {GOLD: #mˈɛʃə#}
688    | #mˈiserem# | #mˈisərəm# | #mˈɛːʃr# | #mˈɛːʒɾ# | #mˈɛʒɾ# | #mˈɛʒɾ# {GOLD: #mjˈɛɾə#}
689    | #mˌiserˈɑːnioː# | #mˌiserˈɑːɲoː# | #məʃərˈaːɲ# | #mbəʃəɾˈəːɲ# | #mbəʃəɾˈəɲ# | #mbəʃəɾˈəɲ# {GOLD: #məʃiɾˈɔj#}
690    | #mˌiserˈɑːriː# | #mˌiserˈɑːriː# | #məʃərˈie̯r# | #mbəʃəɾˈie̯ɾ# | #mbəʃəɾˈie̯ɾ# | #mbəʃəɾˈie̯ɾ# {GOLD: #məʃəɾˈier#}
691    | #mˌisˈeriɑ# | #mˌisˈerjɑ# | #məʃˈiːre# | #mbəʃˈiːɾe# | #mbəʃˈiɾe# | #mbəʃˈiɾe# {GOLD: #məʃˈiɾə#}
692    | #mˈodius# | #mˈodju# | #mˈɛ?# | #mˈɛ?# | #mˈɛ?# | #mˈɛ?# {GOLD: #mˈuz#}
693    | #mˈodus# | #mˈodu# | #mˈɔ# | #mˈɔ# | #mˈɔ# | #mˈɔ# {GOLD: #mˈɔð#}
694    | #mˌolˈɑːrem# | #mˌolːˈɑːrəm# | #məlːˈaːr# | #mbəlˠˈaːɾ# | #mbəlˠˈaɾ# | #mbəlˠˈaɾ# {GOLD: #mulˠˈaɾ#}
695    | #mˌolˈonioː# | #mˌolːˈoɲoː# | #məlːˈɔːɲ# | #mbəlˠˈɔ̃ːɲ# | #mbəlˠˈɔɲ# | #mbəlˠˈɔɲ# {GOLD: #blˈua̯j#}
696    | #mˌolˈiːnum# | #mˌoʎˈiːnəm# | #məʎˈiːn# | #mbəʎˈĩːn# | #mbəjˈin# | #mbəjˈin# {GOLD: #mulˠˈi#}
697    | #mˌoːmˈentum# | #mˌoːmˈentəm# | #məmjˈɛːnd# | #mbə̃mjˈɛ̃ːnd# | #mbəmjˈɛnd# | #mbəmjˈɛnd# {GOLD: #mˈənd#}
698    | #mˈonɑkʰus# | #mˈonəku# | #mˈɔːnɡ# | #mˈɔ̃ːnɡ# | #mˈɔnɡ# | #mˈɔnɡ# {GOLD: #mˈuɾɡ#}
699    | #mˌonɑkʰˈissɑm# | #mˌonɑkˈissəm# | #mənɟˈɛːʃʃ# | #mbə̃nɟˈɛːʃʃ# | #mbənɟˈɛʃʃ# | #mbənɟˈɛt͡ʃʃ# {GOLD: #muɾɡˈɛʃə#}
700    | #mˌonstrˈɑːnioː# | #mˌoːstrˈɑːɲoː# | #məʃtrˈaːɲ# | #mbəʃtɾˈəːɲ# | #mbəʃtɾˈəɲ# | #mbət͡ʃtɾˈəɲ# {GOLD: #mɔt͡ʃˈɔj#}
701    | #mˌortˈɑːliɑ# | #mˌortˈɑːʎɑ# | #mərtˈɛːʎə# | #mbəɾtˈɛːʎə# | #mbəɾtˈɛjə# | #mbəɾtˈɛjə# {GOLD: #muɾtˈajə#}
702    | #mˈortem# | #mˈortəm# | #mˈɔːrt# | #mˈɔːɾt# | #mˈɔɾt# | #mˈɔɾt# {GOLD: #mˈɔɾt#}
703    | #mˈuːkus# | #mˈuːku# | #mˈyk# | #mˈyk# | #mˈyk# | #mˈyk# {GOLD: #mˈyk#}
704    | #mˈulɑ# | #mˈulːɑ# | #mˈuːlːə# | #mˈuːlˠə# | #mˈulˠə# | #mˈulˠə# {GOLD: #mulˠə#}
705    | #mˌulkˈeːnioː# | #mˌulkˈeːɲoː# | #məlcˈɛːɲ# | #mbəlcˈɛ̃ːɲ# | #mbəlcˈɛɲ# | #mbəlcˈɛɲ# {GOLD: #məlkˈɔj#}
706    | #mˈuːlus# | #mˈuːlːu# | #mˈyːlː# | #mˈyːlˠ# | #mˈylˠ# | #mˈylˠ# {GOLD: #mˈylˠ#}
707    | #mˌurmurˈɑːnioː# | #mˌurmurˈɑːɲoː# | #mərmərˈaːɲ# | #mbəɾmbəɾˈəːɲ# | #mbəɾmbəɾˈəɲ# | #mbəɾmbəɾˈəɲ# {GOLD: #muɾmuɾˈɔj#}
708    | #mˌuskellˈɑːrius# | #mˌuskelˈɑːrju# | #məʃkəlˈɛːrj# | #mbəʃkəlˈɛːɾj# | #mbəʃkəlˈɛɾj# | #mbət͡ʃkəlˈɛɾj# {GOLD: #muʃkəlˠˈyɛɾ#}
709    | #mˌuskˈoneɑ# | #mˌuskˈoɲɑ# | #məʃkˈɔːɲə# | #mbəʃkˈɔ̃ːɲə# | #mbəʃkˈɔɲə# | #mbət͡ʃkˈɔɲə# {GOLD: #muʃkˈɔɲə#}
710    | #mˈuskulum# | #mˈuskəlːəm# | #mˈuːʃklː# | #mˈuːʃklˠ# | #mˈuʃklˠ# | #mˈut͡ʃklˠ# {GOLD: #mˈuʃkulˠ#}
711    | #mˈuːskum# | #mˈuːskəm# | #mˈyːʃk# | #mˈyːʃk# | #mˈyʃk# | #mˈyt͡ʃk# {GOLD: #mˈyʃk#}
712    | #mˈustum# | #mˈustəm# | #mˈuːʃt# | #mˈuːʃt# | #mˈuʃt# | #mˈut͡ʃt# {GOLD: #mˈuʃt#}
713    | #mˌyriːkˈiːniɑ# | #mˌiriːkˈiːɲɑ# | #mərcˈiːɲə# | #mbəɾcˈĩːɲə# | #mbəɾcˈiɲə# | #mbəɾcˈiɲə# {GOLD: #məɾcˈiɲə#}
714    | #mˌɑrruːkˈiːnɑm# | #mˌɑrːuːkˈiːnəm# | #mərːəcˈiːn# | #mbərəcˈĩːn# | #mbərəcˈin# | #mbərəcˈin# {GOLD: #məɾcˈiɲə#}
715    | #mˈyrrhɑ# | #mˈirːhɑ# | #mˈɛːrːhə# | #mˈɛːrhə# | #mˈɛrhə# | #mˈɛrhə# {GOLD: #mˈɛɾə#}
716    | #nˈɑppɑ# | #nˈɑppɑ# | #nˈappə# | #nˈappə# | #nˈappə# | #nˈappə# {GOLD: #nˈapə#}
717    | #nˌɑːtˈuːrɑm# | #nˌɑːtˈuːrəm# | #ndˈyːr# | #ndˈyːɾ# | #ndˈyɾ# | #ndˈyɾ# {GOLD: #natˈyɾə#}
718    | #nˈepoːs# | #nˈepoː# | #njˈɛp# | #njˈɛp# | #njˈɛp# | #njˈɛp# {GOLD: #nˈip#}
719    | #nˌepˈoːtiɑ# | #nˌepˈoːtjɑ# | #nbˈɛ?ə# | #nbˈɛ?ə# | #nbˈɛ?ə# | #nbˈɛ?ə# {GOLD: #mbˈɛsə#}
720    | #nˈinnɑ# | #nˈinːɑ# | #nˈɛːnːə# | #nˈɛ̃ːnə# | #nˈɛnə# | #nˈɛnə# {GOLD: #nˈinə#}
721    | #nkˌɑrdˌullˈikiɑ# | #nkˌɑrdˌulˈikjɑ# | #ənɡərðəlˈice# | #hə̃nɡəɾðəlˈice# | #hənɡəɾðəlˈice# | #hənɡəɾðəlˈice# {GOLD: #ŋɡaɾðulˈicɛ#}
722    | #nodˈunkulus# | #nodˈunkəlːu# | #nˈuːnɡlː# | #nˈũːnɡlˠ# | #nˈunɡlˠ# | #nˈunɡlˠ# {GOLD: #nˈəɲɟ#}
723    | #nˈoːdus# | #nˈoːdu# | #nˈye̯# | #nˈye̯# | #nˈye̯# | #nˈye̯# {GOLD: #nˈyɛ#}
724    | #nˈoːdulus# | #nˈoːdəlːu# | #nˈɛdlː# | #nˈɛdlˠ# | #nˈɛdlˠ# | #nˈɛdlˠ# {GOLD: #nˈyɛlˠ#}
725    | #nˌominˈɑːnioː# | #nˌominˈɑːɲoː# | #nəmənˈaːɲ# | #nə̃mbə̃ɾˈəːɲ# | #nəmbəɾˈəɲ# | #nəmbəɾˈəɲ# {GOLD: #numəɾˈɔj#}
726    | #nˈonnum# | #nˈonːəm# | #nˈɔːnː# | #nˈɔ̃ːn# | #nˈɔn# | #nˈɔn# {GOLD: #nˈun#}
727    | #nˌotˈɑːnioː# | #nˌotˈɑːɲoː# | #ndˈaːɲ# | #ndˈəːɲ# | #ndˈəɲ# | #ndˈəɲ# {GOLD: #nɔtˈɔj#}
728    | #nˈowɑster# | #nˈoəstər# | #nˈɔːʃtr# | #nˈɔːʃtɾ# | #nˈɔʃtɾ# | #nˈɔt͡ʃtɾ# {GOLD: #nˈɔʃtəɾ#}
729    | #nˌowˈerkɑm# | #nˌoˈerkəm# | #nəjˈɛːrk# | #nəjˈɛːɾk# | #nəjˈɛɾk# | #nəjˈɛɾk# {GOLD: #ɲˈɛɾkə#}
730    | #nˌumerˈɑːnioː# | #nˌumerˈɑːɲoː# | #nəmərˈaːɲ# | #nə̃mbəɾˈəːɲ# | #nəmbəɾˈəɲ# | #nəmbəɾˈəɲ# {GOLD: #numəɾˈɔj#}
731    | #nˈumerum# | #nˈumərəm# | #nˈuːmr# | #nˈũːmɾ# | #nˈumɾ# | #nˈumɾ# {GOLD: #nˈuməɾ#}
732    | #nˈuːptiɑm# | #nˈuːptjəm# | #nˈyːf?# | #nˈyːf?# | #nˈyf?# | #nˈyf?# {GOLD: #nˈusɛ#}
733    | #ˌoblˈɑːtɑm# | #ˌoblˈɑːtəm# | #blˈat# | #blˈat# | #blˈat# | #blˈat# {GOLD: #blˈatə#}
734    | #ˌofˈellɑm# | #ˌofˈeləm# | #fjˈɛːl# | #fjˈɛːl# | #fjˈɛl# | #fjˈɛl# {GOLD: #fˈɛlə#}
735    | #ˌoffˈikium# | #ˌoffˈikjəm# | #ffˈicj# | #ffˈicj# | #ffˈicj# | #ffˈicj# {GOLD: #ɔfˈic#}
736    | #ˌoleˈɑster# | #ˌoʎˈɑstər# | #ʎˈaːʃtr# | #ʎˈaːʃtɾ# | #jˈaʃtɾ# | #jˈat͡ʃtɾ# {GOLD: #ulˠˈaʃtəɾ#}
737    | #ˈoleɑster# | #ˈoʎəstər# | #ˈɛːʎʃtr# | #hˈɛːʎʃtɾ# | #hˈɛjʃtɾ# | #hˈɛjt͡ʃtɾ# {GOLD: #vˈaʃtəɾ#}
738    | #ˈoleum# | #ˈoʎəm# | #ˈɛːʎ# | #hˈɛːʎ# | #hˈɛj# | #hˈɛj# {GOLD: #vˈaj#}
739    | #ˌolˈiːwus# | #ˌoʎˈiːu# | #ʎˈi# | #ʎˈi# | #jˈi# | #jˈi# {GOLD: #ulˠˈi#}
740    | #ˈoperɑ# | #ˈopərɑ# | #ˈɔprə# | #hˈɔpɾə# | #hˈɔpɾə# | #hˈɔpɾə# {GOLD: #vˈapəɾ#}
741    | #ˌoːrˈɑːnioː# | #βˌoːrˈɑːɲoː# | #βərˈaːɲ# | #uɾˈəːɲ# | #uɾˈəɲ# | #uɾˈəɲ# {GOLD: #uɾˈɔj#}
742    | #ˈorbɑnus# | #ˈorbənu# | #ˈuo̯rbn# | #hˈua̯ɾbn# | #hˈua̯ɾbn# | #hˈua̯ɾbn# {GOLD: #vˈɛɾbəɾ#}
743    | #ˈorbus# | #ˈorbu# | #ˈuo̯rb# | #hˈua̯ɾb# | #hˈua̯ɾb# | #hˈua̯ɾb# {GOLD: #vˈɛɾb#}
744    | #ˌoːrdinˈɑːnioː# | #βˌoːrdinˈɑːɲoː# | #βərðənˈaːɲ# | #uɾðə̃ɾˈəːɲ# | #uɾðəɾˈəɲ# | #uɾðəɾˈəɲ# {GOLD: #uɾðəɾˈɔj#}
745    | #ˈoːrdinem# | #βˈoːrdənəm# | #βˈɛːrðn# | #vˈɛːɾðn# | #vˈɛɾðn# | #vˈɛɾðn# {GOLD: #ˈuɾðəɾ#}
746    | #ˈornum# | #ˈornəm# | #ˈuo̯rn# | #hˈua̯ɾn# | #hˈua̯ɾn# | #hˈua̯ɾn# {GOLD: #var#}
747    | #ˈorpʰɑnus# | #ˈorpənu# | #ˈuo̯rpn# | #hˈua̯ɾpn# | #hˈua̯ɾpn# | #hˈua̯ɾpn# {GOLD: #vˈaɾfəɾ#}
748    | #ˌoːskitˈɑːnioː# | #βˌoːskitˈɑːɲoː# | #βəʃjətˈaːɲ# | #uʃjətˈəːɲ# | #uʃjətˈəɲ# | #uʃjətˈəɲ# {GOLD: #uʃtˈɔj#}
749    | #ˈoːtus# | #βˈoːtu# | #βˈɛt# | #vˈɛt# | #vˈɛt# | #vˈɛt# {GOLD: #ˈut#}
750    | #ˈoːtus# | #βˈoːtu# | #βˈɛt# | #vˈɛt# | #vˈɛt# | #vˈɛt# {GOLD: #hˈut#}
751    | #ˌoːwˈɑːtiɑ# | #βˌoːˈɑːtjɑ# | #βˈɛː?ə# | #vˈɛː?ə# | #vˈɛ?ə# | #vˈɛ?ə# {GOLD: #vˈɛsə#}
752    | #ˈoːwɑ# | #βˈoːɑ# | #βˈye̯ə# | #vˈye̯ə# | #vˈye̯ə# | #vˈye̯ə# {GOLD: #vˈɛ#}
753    | #pˌɑːbulˈɑːnioː# | #pˌɑːulːˈɑːɲoː# | #pəəlːˈaːɲ# | #pəəlˠˈəːɲ# | #pəəlˠˈəɲ# | #pəəlˠˈəɲ# {GOLD: #palˠˈɔj#}
754    | #pˌɑdˈuːlem# | #pˌɑdˈuːʎəm# | #pˈyːʎ# | #pˈyːʎ# | #pˈyj# | #pˈyj# {GOLD: #pˈylˠ#}
755    | #pˌae̯nitˈeːnioː# | #pˌɛnitˈeːɲoː# | #pəndˈɛːɲ# | #pə̃ndˈɛ̃ːɲ# | #pəndˈɛɲ# | #pəndˈɛɲ# {GOLD: #pɛndˈɔj#}
756    | #pˌae̯nitˈentiɑm# | #pˌɛnitˈentjəm# | #pəndˈiːn?# | #pə̃ndˈĩːn?# | #pəndˈin?# | #pəndˈin?# {GOLD: #pɛndˈɛsə#}
757    | #pˌɑɡˈɑːnus# | #pˌɑɡˈɑːnu# | #pəɡˈaːn# | #pəɡˈəːn# | #pəɡˈən# | #pəɡˈən# {GOLD: #pəɡəɾə#}
758    | #pˌɑɡɑːtˈuːrɑm# | #pˌɑɡɑːtˈuːrəm# | #pəətˈyːr# | #pəətˈyːɾ# | #pəətˈyɾ# | #pəətˈyɾ# {GOLD: #paɡətˈyɾə#}
759    | #pˈɑːlɑ# | #pˈɑːlːɑ# | #pˈaːlːə# | #pˈaːlˠə# | #pˈalˠə# | #pˈalˠə# {GOLD: #pˈalˠə#}
760    | #pʰˌɑlˈɑnɡɑ# | #pˌɑlːˈɑnɡɑ# | #pəlːˈaːnɡə# | #pəlˠˈəːnɡə# | #pəlˠˈənɡə# | #pəlˠˈənɡə# {GOLD: #plˈɛŋɡə#}
761    | #pʰˌɑlˈɑnɡum# | #pˌɑlːˈɑnɡəm# | #pəlːˈaːnɡ# | #pəlˠˈəːnɡ# | #pəlˠˈənɡ# | #pəlˠˈənɡ# {GOLD: #plˈɛŋɡ#}
762    | #pˈɑlliɑ# | #pˈɑlːɑ# | #pˈaːlːə# | #pˈaːlˠə# | #pˈalˠə# | #pˈalˠə# {GOLD: #pˈajə#}
763    | #pˌɑlˈumbus# | #pˌɑlːˈumbu# | #pəlːˈuːmb# | #pəlˠˈũːmb# | #pəlˠˈumb# | #pəlˠˈumb# {GOLD: #pəlˠˈumb#}
764    | #pˈɑːkem# | #pˈɑːkəm# | #pˈak# | #pˈak# | #pˈak# | #pˈak# {GOLD: #pˈac#}
765    | #pˌɑːktˈɑːnioː# | #pˌɑːktˈɑːɲoː# | #pəftˈaːɲ# | #pəftˈəːɲ# | #pəftˈəɲ# | #pəftˈəɲ# {GOLD: #pajtˈɔj#}
766    | #pˌɑktoː# | #pˌɑktoː# | #pˌaft# | #pˌaft# | #pˌaft# | #pˌaft# {GOLD: #pˈajt#}
767    | #pˌɑlˈɑːtium# | #pˌɑlːˈɑːtjəm# | #pəlːˈɛ?# | #pəlˠˈɛ?# | #pəlˠˈɛ?# | #pəlˠˈɛ?# {GOLD: #pəlˠas#}
768    | #pˈɑːnus# | #pˈɑːnu# | #pˈaːn# | #pˈəːn# | #pˈən# | #pˈən# {GOLD: #pˈɛ#}
769    | #pˈɑːr# | #pˈɑːr# | #pˈaːr# | #pˈaːɾ# | #pˈaɾ# | #pˈaɾ# {GOLD: #pˈaɾ#}
770    | #pˌɑrˈɑbolɑ# | #pˌɑrˈɑəlːɑ# | #pərˈaːlːə# | #pəɾˈaːlˠə# | #pəɾˈalˠə# | #pəɾˈalˠə# {GOLD: #pərˈalˠə#}
771    | #pˌɑrɑdˈiːsus# | #pˌɑrɑdˈiːsu# | #pərˈiːʃ# | #pəɾˈiːʃ# | #pəɾˈiʃ# | #pəɾˈiʃ# {GOLD: #parˈiz#}
772    | #pˌɑrˈɑːnioː# | #pˌɑrˈɑːɲoː# | #pərˈaːɲ# | #pəɾˈəːɲ# | #pəɾˈəɲ# | #pəɾˈəɲ# {GOLD: #pɾˈɔj#}
773    | #pˌɑrˈɑːnioː# | #pˌɑrˈɑːɲoː# | #pərˈaːɲ# | #pəɾˈəːɲ# | #pəɾˈəɲ# | #pəɾˈəɲ# {GOLD: #puɾˈɔj#}
774    | #pˌɑrentˈɑːnioː# | #pˌɑrentˈɑːɲoː# | #pərəndˈaːɲ# | #pəɾə̃ndˈəːɲ# | #pəɾəndˈəɲ# | #pəɾəndˈəɲ# {GOLD: #pɛɾəndˈɔj#}
775    | #pˌɑrˈentem# | #pˌɑrˈentəm# | #pərjˈɛːnd# | #pəɾjˈɛ̃ːnd# | #pəɾjˈɛnd# | #pəɾjˈɛnd# {GOLD: #pɾˈind#}
776    | #pʰɑsˈeolus# | #pɑsˈeəlːu# | #pəʃˈie̯lː# | #pəʃˈie̯lˠ# | #pəʃˈie̯lˠ# | #pəʃˈie̯lˠ# {GOLD: #fraʃˈua̯lˠ#}
777    | #pʰɑsˈeolus# | #pɑsˈeəlːu# | #pəʃˈie̯lː# | #pəʃˈie̯lˠ# | #pəʃˈie̯lˠ# | #pəʃˈie̯lˠ# {GOLD: #faʃˈua̯lˠ#}
778    | #pˈɑskʰɑ# | #pˈɑskɑ# | #pˈaːʃkə# | #pˈaːʃkə# | #pˈaʃkə# | #pˈat͡ʃkə# {GOLD: #pˈaʃkə#}
779    | #pˈɑskwɑ# | #pˈɑskɑ# | #pˈaːʃkə# | #pˈaːʃkə# | #pˈaʃkə# | #pˈat͡ʃkə# {GOLD: #pˈaʃkə#}
780    | #pˈɑssus# | #pˈɑssu# | #pˈaːʃʃ# | #pˈaːʃʃ# | #pˈaʃʃ# | #pˈat͡ʃʃ# {GOLD: #pˈaʃ#}
781    | #pˈɑstikɑ# | #pˈɑstəkɑ# | #pˈaːʃtkə# | #pˈaːʃtkə# | #pˈaʃtkə# | #pˈat͡ʃtkə# {GOLD: #bjˈɛʃkə#}
782    | #pˌɑstuːrˈɑːkus# | #pˌɑstuːrˈɑːku# | #pəʃtərˈak# | #pəʃtəɾˈak# | #pəʃtəɾˈak# | #pət͡ʃtəɾˈak# {GOLD: #paʃtɾˈak#}
783    | #pˌɑtiˈɑːnioː# | #pˌɑtjˈɑːɲoː# | #pə?ˈaːɲ# | #pə?ˈəːɲ# | #pə?ˈəɲ# | #pə?ˈəɲ# {GOLD: #pəsˈɔj#}
784    | #pˌɑwˈiːkulɑ# | #pˌɑˈiːkəlːɑ# | #pˈiːklːə# | #pˈiːklˠə# | #pˈiklˠə# | #pˈiklˠə# {GOLD: #pˈykə#}
785    | #pˈɑwkum# | #pˈɑwkəm# | #pˈak# | #pˈak# | #pˈak# | #pˈak# {GOLD: #pˈak#}
786    | #pˈɑwlum# | #pˈɑwləm# | #pˈaːl# | #pˈaːl# | #pˈal# | #pˈal# {GOLD: #pˈal#}
787    | #pˌɑwlˈonioː# | #pˌɑwlˈoɲoː# | #pəlˈɔːɲ# | #pəlˈɔ̃ːɲ# | #pəlˈɔɲ# | #pəlˈɔɲ# {GOLD: #palˠˈɔj#}
788    | #pˌɑːwˈoːnem# | #pˌɑːˈoːnəm# | #pˈɛːn# | #pˈɛ̃ːn# | #pˈɛn# | #pˈɛn# {GOLD: #palˠˈua̯#}
789    | #pˌɑwsˈɑːnioː# | #pˌɑwsˈɑːɲoː# | #pəʃˈaːɲ# | #pəʃˈəːɲ# | #pəʃˈəɲ# | #pəʃˈəɲ# {GOLD: #puʃˈɔj#}
790    | #pˈedikɑ# | #pˈedəkɑ# | #pjˈɛtkə# | #pjˈɛtkə# | #pjˈɛtkə# | #pjˈɛtkə# {GOLD: #pjˈɛkə#}
791    | #pˈendikɑ# | #pˈendəkɑ# | #pjˈɛːndkə# | #pjˈɛ̃ːndkə# | #pjˈɛndkə# | #pjˈɛndkə# {GOLD: #pˈɛŋɡə#}
792    | #pˈekten# | #pˈektən# | #pˈijtn# | #pˈijtn# | #pˈijtn# | #pˈijtn# {GOLD: #pˈitɛ#}
793    | #pˌekˈulium# | #pˌekˈuʎəm# | #pəcˈyːʎ# | #pəcˈyːʎ# | #pəcˈyj# | #pəcˈyj# {GOLD: #pɛkˈul#}
794    | #pˈeːnsɑm# | #pˈeːsəm# | #pˈiːʃ# | #pˈiːʃ# | #pˈiʃ# | #pˈiʃ# {GOLD: #pˈɛʃə#}
795    | #pˌeːnsˈɑːnioː# | #pˌeːsˈɑːɲoː# | #pəʃˈaːɲ# | #pəʃˈəːɲ# | #pəʃˈəɲ# | #pəʃˈəɲ# {GOLD: #pɛʃˈɔj#}
796    | #pˈepinem# | #pˈepənəm# | #pjˈɛpn# | #pjˈɛpn# | #pjˈɛpn# | #pjˈɛpn# {GOLD: #pjˈɛpəɾ#}
797    | #pˌer# | #pˌer# | #pˌɛr# | #pˌɛɾ# | #pˌɛɾ# | #pˌɛɾ# {GOLD: #pəɾ#}
798    | #pˈerɡulɑm# | #pˈerɡəlːəm# | #pjˈɛːrɡlː# | #pjˈɛːɾɡlˠ# | #pjˈɛɾɡlˠ# | #pjˈɛɾɡlˠ# {GOLD: #pjˈɛɾɡulˠ#}
799    | #pˌerhˈoːrɑm# | #pˌerhˈoːrəm# | #pərhˈɛːr# | #pəɾhˈɛːɾ# | #pəɾhˈɛɾ# | #pəɾhˈɛɾ# {GOLD: #pəɾhˈɛɾə#}
800    | #pˌerindˈulɡˈeːnioː# | #pˌerindˈulɡˈeːɲoː# | #pərəndˈyːlɟˈɛːɲ# | #pəɾə̃ndˈyːlɟˈɛ̃ːɲ# | #pəɾəndˈylɟˈɛɲ# | #pəɾəndˈylɟˈɛɲ# {GOLD: #pəɾdəlˠˈɛj#}
801    | #pˌerlɑwˈɑntem# | #pˌelːɑˈɑntəm# | #pəlːˈaːnd# | #pəlˠˈəːnd# | #pəlˠˈənd# | #pəlˠˈənd# {GOLD: #pulˠˈənd#}
802    | #pˌerpɑrˈɑːnioː# | #pˌerpɑrˈɑːɲoː# | #pərpərˈaːɲ# | #pəɾpəɾˈəːɲ# | #pəɾpəɾˈəɲ# | #pəɾpəɾˈəɲ# {GOLD: #puprˈɔj#}
803    | #pˌerwiɡilˈɑːnioː# | #pˌerbiɡilːˈɑːɲoː# | #pərbəɡəlːˈaːɲ# | #pəɾbəɡəlˠˈəːɲ# | #pəɾbəɡəlˠˈəɲ# | #pəɾbəɡəlˠˈəɲ# {GOLD: #pəɾɟˈɔj#}
804    | #pˌessikˈɑːnioː# | #pˌessikˈɑːɲoː# | #pəʃʃəkˈaːɲ# | #pəʃʃəkˈəːɲ# | #pəʃʃəkˈəɲ# | #pət͡ʃʃəkˈəɲ# {GOLD: #pəʃkˈɔj#}
805    | #pˈessikɑm# | #pˈessəkəm# | #pjˈɛːʃʃk# | #pjˈɛːʃʃk# | #pjˈɛʃʃk# | #pjˈɛt͡ʃt͡ʃk# {GOLD: #pjˈɛʃkə#}
806    | #pˌetrˈeːnsem# | #pˌetrˈeːsəm# | #pətrˈiːʃ# | #pətɾˈiːʃ# | #pətɾˈiʃ# | #pətɾˈiʃ# {GOLD: #pɛtɾˈɛʃ#}
